code,description,relatedEmdnCodes
63903,"Stathmin IVD, antibody",
57428,"MSH2 antigen IVD, antibody",
48154,"Galectin-3 IVD, antibody",
57433,"MSH6 antigen IVD, antibody",
56930,"CD5 cell marker IVD, antibody",
57464,"Myo-D1 protein rhabdomyosarcoma marker IVD, antibody",
57238,"Glial fibrillary acidic protein (GFAP) IVD, antibody",
56823,"Bcl-2 oncoprotein IVD, antibody",
57644,"Terminal deoxynucleotidyl transferase (TdT) IVD, antibody",
57174,"Desmin protein IVD, antibody",
56926,"CD3 cell marker IVD, antibody",
66638,"Tissue prostate specific antigen (PSA) IVD, antibody",
56828,"Bcl-6 protein IVD, antibody",
57004,"CD61 platelet glycoprotein IIIa marker IVD, antibody",
63738,"Programmed death-1 (PD-1) IVD, antibody",
56970,"CD31 endothelial cell marker IVD, antibody",
56882,"Calretinin protein IVD, antibody",
56860,"Cadherin protein IVD, antibody",
56952,"CD19 cell marker IVD, antibody",
62811,"Napsin A IVD, antibody",
50996,"Helicobacter pylori antigen IVD, antibody",
57517,"p63 tumour protein IVD, antibody",
57710,"Wilms tumour protein IVD, antibody",
57665,"Thyroid transcription factor-1 (TTF1) IVD, antibody",
57495,"p16 antigen IVD, antibody",
56938,"CD10 cell marker IVD, antibody",
11158,Dental floss,
56282,Knee support/thermal therapy bandage,
59015,"Pressure bandage, Hevea-latex, single-use",
35538,Freestanding electric massager,
34488,Bed/chair electric massager,
11989,External electric-heating core temperature regulation system pad,
47842,"Soft corrective contact lens, daily-wear",
59023,"Polyisoprene surgical glove, non-powdered, antimicrobial",
56291,"Nitrile surgical glove, non-powdered",
56287,"Nitrile examination/treatment glove, powdered",
47705,"Cosmetic red-light phototherapy system, professional",
34669,"Ultraviolet phototherapy unit, home-use",
62637,Hand-held ophthalmic crosslinking ultraviolet phototherapy unit,
47417,Hair growth laser device,
11239,Adult nappy,
58935,Intense pulsed light skin surface treatment system,
61473,Dermatological carbon dioxide laser system,
35149,"Ultraviolet phototherapy unit, professional",
63308,Electrolytic-plasma electrosurgical system,
61793,"Endoscope suction valve, reusable",
64114,"Sclerotherapy endoscopic needle, single-use",
48040,Infrared-light vein locator,
63585,Water jet flosser,
54220,"Human growth hormone (HGH) IVD, kit, chemiluminescent immunoassay",
63403,"Mycoplasma pneumoniae immunoglobulin M (IgM) antibody IVD, kit, chemiluminescent immunoassay",
63427,"Mycoplasma pneumoniae immunoglobulin G (IgG) antibody IVD, kit, chemiluminescent immunoassay",
54254,"Luteinizing hormone (LH) IVD, kit, chemiluminescent immunoassay",
54322,"Progesterone IVD, kit, chemiluminescent immunoassay",
60979,"Estradiol (oestradiol) (E2) IVD, kit, chemiluminescent immunoassay",
54237,"Insulin IVD, kit, chemiluminescent immunoassay",
60496,"Beta-2-glycoprotein I antibody IVD, kit, chemiluminescent immunoassay",
54335,"Prolactin IVD, kit, chemiluminescent immunoassay",
54211,"Total human chorionic gonadotropin IVD, kit, chemiluminescent immunoassay",
54130,"C-peptide IVD, kit, chemiluminescent immunoassay",
54139,"Dehydroepiandrosterone sulfate (DHEAS) IVD, kit, chemiluminescent immunoassay",
58322,"Total thyroxine (TT4) IVD, kit, chemiluminescent immunoassay",
58330,"Total triiodothyronine (TT3) IVD, kit, chemiluminescent immunoassay",
54187,"Follicle stimulating hormone (FSH) IVD, kit, chemiluminescent immunoassay",
54417,"Free triiodothyronine (FT3) IVD, kit, chemiluminescent immunoassay",
54068,"Androstenedione IVD, kit, chemiluminescent immunoassay",
58346,"17-Hydroxyprogesterone IVD, kit, chemiluminescent immunoassay",
58237,Buffered sample diluent IVD,
58236,Buffered wash solution IVD,
56718,Enzyme immunoassay (EIA) analyser IVD,
56705,"Fluorescent immunoassay analyser IVD, laboratory",
64818,Microplate/tube/assay card incubator IVD,
61032,"Laboratory analyser cuvette IVD, single-use",
57794,"Surgical/medical respirator, non-antimicrobial, single-use",
44681,"Electrosurgical handpiece, single-use",
37709,"Breathing circuit bag, reusable",
46823,"PEEP valve, single-use",
37706,"Ventilator breathing circuit, single-use",
35176,"Anaesthesia face mask, reusable",
61850,"Absorbent underpad, non-antimicrobial, single-use",
42476,"Breathing circuit catheter mount, single-use",
47803,"Reinforced laryngeal mask airway, single-use",
41829,"Endotracheal tube introducer, single-use",
55553,"Cannabinoid/cannabinoid metabolite IVD, reagent",
59049,General-purpose medical fibre padding,
46906,"Expiratory peak flow meter, digital",
41067,Orthodontic chin cap/cup,
58376,"Eye splash shield, single-use",
30880,"Echinococcus granulosus immunoglobulin G (IgG) antibody IVD, control",
60412,Sexual lubricant,
35492,"Isolation gown, single-use",
64665,Video capsule endoscopy monitoring kit,
38068,Video capsule endoscopy system capsule,
47691,Cuff-suction endotracheal tube,
46634,"Airway pressure monitor, non-powered",
35484,Basic light microscope,
17440,Inverted-stage light microscope,
62439,Dental surgical microscope,
36453,Electrical logic circuit meter,
15723,"Ophthalmic chair, line-powered",
46268,"Cranioplasty plate, non-alterable",
64479,Surgical implant handling forceps,
47858,Surgical instrument torque limiter,
32845,"Surgical depth gauge, reusable",
16462,"Surgical countersink, reusable",
47831,"Orthopaedic implantation sleeve, reusable",
32390,"Fluted surgical drill bit, reusable",
47786,Orthopaedic implant aiming arm,
12696,"Orthopaedic inorganic implant inserter/extractor, reusable",
47904,Orthopaedic bone-reduction tool,
10825,Orthopaedic chisel,
46165,"Orthopaedic guidewire, reusable",
45405,Orthopaedic x-ray ruler,
36235,"Manual surgical rotary handpiece, reusable",
32871,"Surgical torque wrench, reusable",
32312,Surgical mallet,
47457,"Orthopaedic trocar blade, reusable",
17507,"Bone tap, reusable",
35589,"Intramedullary canal cleaning brush, reusable",
45918,"Hand-held surgical retractor, reusable",
35048,"Bone lever/elevator, reusable",
44795,"Manual orthopaedic bender, reusable",
44759,General internal orthopaedic fixation system implantation kit,
35595,Bone clamp traction bar,
45164,Cupping therapy device,
35147,"Musculoskeletal infrared phototherapy unit, non-wearable",
48432,"HIV1/HIV2 antigen IVD, kit, rapid ICT, clinical",
42893,"General-purpose bowl, reusable",
37255,Universal operating table top,
62650,Operating table torso positioner,
37048,Footrest,
58055,"Operating/examination/treatment table headrest, reusable",
33152,"Universal operating table, electromechanical",
42308,"Operating table orthopaedic extension, non-powered",
62482,"Limb/torso/head restraint, reusable",
35954,Medical device rail,
36069,Freestanding/bed-attached intravenous pole,
41756,Gas cylinder holder,
14473,X-ray film cassette holder,
35501,Anaesthesia screen,
45037,"Orthopaedic bone pin, bioabsorbable",
46652,"Spinal fixation plate, bioabsorbable",
46650,"Spinal bone screw, bioabsorbable",
36249,"Orthopaedic bur, reusable",
12143,"Instrument tray, reusable",
45039,Bioabsorbable orthopaedic bone screw,
44688,"Extra-gynaecological surgical mesh, synthetic polymer, bioabsorbable",
45038,"Orthopaedic fixation plate, bioabsorbable",
58503,"Pliable-polymer dental regeneration membrane, bioabsorbable, tacked",
16966,Synthetic bone graft,
47746,"Bone tack inserter, basic",
13502,Suture scissors,
37839,"Suturing unit, reusable",
35559,"Bone file/rasp, manual, reusable",
45716,"Suture knot pusher, reusable",
62468,"Surgical soft-tissue manipulation forceps, scissors-like, reusable",
58387,"Surgical cutting/shaping board, reusable",
37148,"Laparoscopic access cannula, reusable",
37086,"Endoscope sheath, reusable",
44796,"Medical ruler, reusable",
44805,Orthopaedic implantable-device cutter,
47829,"Surgical instrument handle, non-torque-limiting",
56651,Tendon/ligament graft preparation station post,
56650,Tendon/ligament graft preparation station base,
44877,"Ligament graft sizer, noninvasive",
44605,Surgical drill chuck key,
35380,Tendon stripper,
36167,Orthopaedic broach,
17526,Thermoplastic-moulding water bath,
13380,Hand-held dental retractor,
45104,Fixation-implant water bath drape,
47637,Bone fixation plate pliers,
35029,"Electrocautery system generator, battery-powered",
42997,Surgical instrument/implant rack,
38530,"Dental spatula, reusable",
41544,Periodontal knife,
38168,"Periosteal elevator, reusable",
35811,"Dental excavator, reusable",
64078,"Manual dental burnisher, reusable",
35320,"Manual dental scaler, reusable",
41660,Periodontal curette,
35812,"Dental surgical probe, reusable",
16480,"Dental elevator, tooth/root",
31776,"Dental mirror, reusable",
41876,Endodontic plugger,
31908,Periodontal hoe,
31863,"Margin finishing dental file/rasp, reusable",
41861,"Dental restoration carver, resin",
35697,"Dental material application tool, single-use",
12235,"Scalpel handle, reusable",
13735,"Sterilization packaging, single-use",
57871,Specimen processing instrument IVD,
62018,"Multiple form 25-hydroxy Vitamin D IVD, kit, liquid chromatography/mass spectrometry (LC/MS)",
54475,"Multiple form 25-hydroxy Vitamin D IVD, control",
54474,"Multiple form 25-hydroxy Vitamin D IVD, calibrator",
60444,"Newborn metabolic screen/congenital disorder IVD, kit, spectrophotometry",
64705,Assay development analyte-specific reagent IVD,
30213,"Multiple clinical chemistry enzyme IVD, control",
55876,"Multiple haemoglobin subtype IVD, kit, electrophoresis",
57849,Mass spectrometry analyser IVD,
64820,"Multiple inborn immunodeficiency/muscular/haematological disorder IVD, kit, nucleic acid technique (NAT)",
52521,Nucleic acid extraction/isolation kit IVD,
65871,Human genomic analysis interpretive software IVD,
57837,Electrophoresis analyser IVD,
59372,"Total galactose IVD, kit, enzyme fluorescence",
35477,Clinical laboratory information system,
61787,"Creatine kinase skeletal muscle isoenzyme (CKMM) IVD, kit, fluorescent immunoassay",
58190,"Multiple amino acid/carnitine metabolite IVD, kit, mass spectrometry",
60528,Magnetic particle separation instrument IVD,
62124,"Free estriol (oestriol) IVD, kit, fluorescent immunoassay",
62325,"Inhibin A IVD, kit, fluorescent immunoassay",
59089,"T-cell receptor excision circle (TREC) IVD, kit, nucleic acid technique (NAT)",
59250,"Biotinidase IVD, kit, enzyme fluorescence",
60271,"Galactose-1-phosphate uridyl transferase IVD, kit, enzyme fluorescence",
54060,"Alpha-fetoprotein (AFP) IVD, kit, fluorescent immunoassay",
61469,"17-Hydroxyprogesterone IVD, kit, fluorescent immunoassay",
60713,"Neonatal trypsin IVD, kit, fluorescent immunoassay",
59222,"Neonatal thyroxine (neonatal T4) IVD, kit, fluorescent immunoassay",
59221,"Neonatal thyroid stimulating hormone (neonatal TSH) IVD, kit, fluorescent immunoassay",
58775,Fluorescent immunoassay dissociation-enhancement reagent IVD,
65432,Laboratory shaker IVD,
15178,Laboratory shaker,
58787,"Total human chorionic gonadotropin IVD, kit, fluorescent immunoassay",
54253,"Luteinizing hormone (LH) IVD, kit, enzyme immunoassay (EIA)",
54186,"Follicle stimulating hormone (FSH) IVD, kit, enzyme immunoassay (EIA)",
58960,"Phenylalanine IVD, kit, fluorimetry",
17751,"Bone matrix implant, synthetic, non-antimicrobial",
42625,Photometric/spectroscopic immunoassay analyser IVD,
41839,"C-reactive protein (CRP) IVD, control",
53705,"C-reactive protein (CRP) IVD, kit, nephelometry/turbidimetry",
61762,"Procollagen type I N-terminal propeptide (PINP) IVD, kit, radioimmunoassay",
62106,Multiple formulation agar culture medium IVD,
60723,Medical image management system,
57812,Radiology DICOM image processing application software,
40779,Bone absorptiometric ultrasound system,
56641,Stereotactic neuronavigation/planning system,
35169,Hand-held deep-tissue electromagnetic stimulator,
11474,Electromyograph,
64008,Menstrual cycle self-monitoring software,
11467,Electroencephalograph,
46495,"Magnetoencephalography system, superconducting",
44214,Orthosis suspension unit,
33056,Cast construction material,
64881,"First aid limb splint, mouldable, single-use",
58857,Multi-purpose digital medical camera,
37619,Limited-view-field CT system,
10405,Seizure bite block,
12535,"Medical equipment/instrument drape, single-use",
38597,"Dental milling system, CAD/CAM, chairside",
44245,"Stationary panoramic/tomographic dental x-ray system, digital",
42297,"Stationary intraoral dental x-ray system, digital",
37672,"Stationary mammographic x-ray system, digital",
37630,"Stationary mammographic x-ray system, analogue",
47144,"Dental chair, electric",
34991,Dental delivery system,
40878,Panoramic/tomographic dental x-ray system application software,
56320,"LED dental light, line-powered",
43369,"Stationary panoramic dental x-ray system, digital",
66864,Ophthalmic tonometer remote control,
64667,Noninvasive device battery charger/transceiver/cable,
57967,Medical equipment clinical data interfacing software,
62405,Ophthalmic tonometer probe,
64054,"Insulin-like growth factor binding protein 1 (IGFBP-1) IVD, kit, rapid ICT, clinical",
42194,"Insulin-like growth factor binding protein 1 (IGFBP-1) IVD, control",
47728,"Menstrual cup/disc, non-latex, reusable",
31362,"Examination/treatment table, line-powered",
45553,"Orthopaedic bur, single-use",
47502,Image segmentation application software,
40803,Infrared thermography system,
62161,Ophthalmic diode laser system,
32265,Surgical video camera,
16205,"Dental x-ray film holder, reusable",
31828,Dental x-ray system beam alignment device,
50484,CAD/CAM software,
61731,Spirometry/pulmonary function pressure tube,
44545,"Breathing mouthpiece, single-use",
42410,Electrical cable/lead holder,
10907,"Nose clip, single-use",
17250,Spirometer/pulmonary function analyser syringe,
54190,"Gastrin IVD, kit, enzyme immunoassay (EIA)",
44942,Suction system canister liner,
44943,"Surgical suction system collection container, reusable",
63386,X-ray image interpretive software,
41427,Cell centrifugation/density gradient separation reagent IVD,
53966,"Protein 14-3-3 IVD, reagent",
53964,"Protein 14-3-3 IVD, calibrator",
63725,"Fluorescein-labelled aerolysin (FLAER) test IVD, reagent",
58366,Complement reagent IVD,
35995,"Transcutaneous electrical stimulation electrode, single-use",
35709,"Electrode/transducer strap, reusable",
